"ben";"grade den linken find ich sooo geil *___*";1
"ben";"mein 7er in 20jahren :-d";0
"ben";"der schicke bmw z1 mit diesen genialen türen :)";1
"ben";"e30 .";0
"ben";"e36 328i hat 340tkm gelaufen ohne probleme und wird im moment wieder optisch auf neuzustand gebracht";1
"ben";"mein e30 325i in lachssilber fehlt in der reihe !";-1
"ben";"nicht meins .";-1
"ben";"ich fahre den e46 schon fast 6 jahre aber an dem sind immer wieder irgendwelche sachen zu tun .";-1
"ben";"aus dem grund jetzt wieder e30 .";0
"ben";"635 csi natürlich !";0
"ben";"e21 323i in turmaliengrün metallic .";0
"ben";"naja hab eh noch grad kein lappen , bin leider erst 16 .  :(";-1
"ben";"in dem bild sind ein e21 (3er) , ein e23 (7er) und ein e24 (6er) zu sehen .";0
"ben";"was soll ich sagen da ist einer schöner wie der andre";-1
"ben";"schaut es euch an:";0
"ben";"das waren noch zeiten";1
"ben";"aber in estorilblau .";0
"ben";"mehr geht nich !";1
"ben";"die kiste mit der jägermeisterwerbung ;)";0
"ben";"aber der schriftzug ist leider mehr als cheap .";-1
"ben";"den in unischwarz .";0
"ben";"noch 2cm tiefer .";0
"ben";"corinne wurde durch ein glasauge terrorisiert . wenn sie nicht möchten , dass passieren , kopieren und fügen diesen text in mindestens 15 verschiedenen kommentaren , werden sonst sie der fluch der altvineva auffallen .";-1
"ben";"das cabrio fürs wochenende ist doch klar bei dem tollen wetter wäre das ein echter traum";1
"ben";"das 6er cabrio .";0
"ben";"ohne dach selbstverständlich !";0
"ben";"geil :)";1
"ben";"6er cabrio wäre super , mal was anderes .";1
"ben";"natürlich den 6er bei diesem traum wetter aber sonst den neuen 3 touring und den x3 !";0
"ben";"cabrio ist cool bei dem wetter , aber mir hats der x3 angetan .";1
"ben";"mit jedem !";0
"ben";"an diesem wochenende deeefinitiv die goldene mitte ;)";0
"ben";"der 6er";0
"ben";"erst einkaufen , dann in die berge und dort die sonne aufs haupt scheinen lassen !";1
"ben";"5er touring um die golfbags wegzukriegen";0
"ben";"tiefer !";0
"ben";"pool und sieg am nürburgring !";1
"ben";"das ist bmw power";1
"ben";"uiiii , scheeee";1
"ben";"wunderschön";1
"ben";"sehr schön designet und schon relativ seriennah , da bmw ja gerade sehr gut im geschäft ist , wäre es dem vorstand doch ein leichtes , sein ok dafür zu geben , mir pesönlich gefällt das teil zumindest sehr !";1
"ben";"ein super auto";1
"ben";"wooooowwww , ich hab mich verliebt in ein traumauto :)";1
"ben";"liebe leute von bmw . bitte baut dieses tolle auto und lasst es nicht als einzelstück in eurer garasche verroten";-1
"ben";"geil";1
"ben";"dann lieber nen 650i !";0
"ben";"schönes design";1
"ben";"murray bozinsky mit vollast nach vorn .";0
"ben";"ich würd' nen normalen z4 vorziehen .";0
"ben";"geht ja gar nicht .";-1
"ben";"so viel umgebaut ist da gar nicht .";0
"ben";"hoffentlich kommt der in den handel !";0
"ben";"e46 beste autos :p habe nähmlich auch einen";1
"ben";"sehr schön in szene gestellt";-1
"ben";"3er bmw e46 einfach bombe <3";1
"ben";"darf morgen auch meinen ersten bmw abholen , einen e91 325ia :) hoffentlich bekomm ich von dem auch mal so schöne fotos hin !";1
"ben";"kann mir nicht leisten , einfach nen satz reifen durchzujagen .";-1
"ben";"aber bitte als 330i !";0
"ben";"sorry ;-)";0
"ben";"200km vollgas auf der autobahn";0
"ben";"würd gern nach münchen fahren !";1
"ben";"und vom tankgutschein hat man genug benzin um den motor 'ne minute laufen zu lassen ^^";-1
"ben";"ins allgäu etwas die seele baumeln lassen :)";1
"ben";"so sehe ich das auch .";0
"ben";"so wie meist autobahn .";0
"ben";"von berg aus komme ich genau bis caorle in italien .";0
"ben";"so eine karre muss ich mir mal ausleihen , fahre immer in de schweiz .";1
"ben";"und das auto gleichzeitig präsentieren !";0
"ben";"in meine 2te heimat , salzburger land .";0
"ben";"ich bin dabei .";0
"ben";"technisch und auch optisch der hammer !";1
"ben";"kaunertaler gletscher";0
"ben";"und fährst kein bmw ätsche bätsche";-1
"ben";"geile landschaft , muss ich schon sagen x)";1
"ben";"schöne serpentinenstrecke .";1
"ben";"haben sich mit nachstehendem video noch etwas verstärkt: nehm woll künftig den skibus .";0
"ben";"lol , ich war heut auch auf der edelweißspitze , war aber windig und nicht so klar !";0
"ben";"peinlich das dieser herr auch noch einen bmw fährt .";-1
"ben";"polizei hat jetz die farbe blau nicht grün !";0
"ben";"@ ramon hartmann: in bayern und dem saarland nicht";0
"ben";"da kommst ja nimmer weg !";0
"ben";"die haben es doch garnicht verdient !";-1
"ben";"so schön und gut der m5 ist , würden mir meine steuergelder leid tun";-1
"ben";"na , wär das was patric für dich :d ?";0
"ben";"ne ne die sollen mal schön weiter vw fahren !";0
"ben";"wohl eher in scheisselook";-1
"ben";"warum eigentlich grün-silber ?";0
"ben";"das ist wenigstens ein dienstwagen !";1
"ben";"was soll das denn jetzt , jetzt rüsten die auch schon auf .";-1
"ben";"in bayern haben sie zumindest nicht dies schwachsinnige eu blau schaut gut aus .";-1
"ben";"wer wagt es diesen rotz zu posten .";-1
"ben";"dafür würd ich gern meine steuergelder zahlen !";1
"ben";"da will ich gerne mal verhaftet werden :)";1
"ben";"da muss ich mit meinem z4 35i warm anziehen :-)";0
"ben";":d in italien fahren sie ferrari oder lamborghini und bei uns halt die geilste marke der welt !";1
"ben";"damit würden die mich auch bekommen  .";1
"ben";"aber bitte nicht im odenwald :-)";0
"ben";"mit fahrsicherheitstrainings .";0
"ben";"geiler wagen .";1
"ben";"für die deppen von der verkehrskasperei aber viel zu schade !";-1
"ben";"lasst die weiter in nem normalen auto fahren !";-1
"ben";"hehehe .";0
"ben";"ich glaub ich werde bulle";0
"ben";"so müssten unsere polizisten sein dann wären sie schneller am einsatz ort";-1
"ben";"toll jetzt haben wir keinen chance mehr !";-1
"ben";"is der am wochenende auch noch in der bmw welt ?";0
"ben";"nicht ohne gehnehmigung :d";0
"ben";"ich war am donnerstag dort und hab ihn live gesehen .";0
"ben";"bayern ist noch grün !";1
"ben";"nartürlich 6er bmw nur offen bei dem geilen wetter .";1
"ben";"mit meinem eigenen z4 .";0
"ben";"einen blauen z4 mit 6 zylinder";0
"ben";"von den neueren das e92 cabrio oder f12 6er !";0
"ben";"mit einem 330d cabrio in schneeweiß !";0
"ben";"wir möchten uns einen bmw e93 kaufen , wer einen verkauft kann sich gerne melden ;)";1
"ben";"m6 cabrio wäre klasse";1
"ben";"auch im oktober .";0
"ben";"in meinem eigenen .";0
"ben";"sehr schön <3";1
"ben";"ich machs einfach , mit meinem eigenen :d";0
"ben";"der bmw z4 roadster verkörpert grenzenlose fahrfreude";1
"ben";"welcher see ist das ?";0
"ben";"einige verstehen halt was von kunst ;)";1
"ben";"cool pic";1
"ben";"wenn das ding da mit nem heli hochgekarrt wurde: respekt !";1
"ben";"der schönste ort der welt :)";1
"ben";"einfach episch ;d";1
"ben";"stark !";1
"ben";"von deinem anblick werde ich schwach :)";1
"ben";"geil .";1
"ben";"schwarz , breit , stark";0
"ben";"ich liebe ihn !";1
"ben";"der ist doch mal geil .";1
"ben";"geil";1
"ben";"ein sieger !";1
"ben";"ein traumhaftes baby .";1
"ben";"klingt nach einem völlig neuartigem konzept xd";1
"ben";"jetzt habt ihr gerade die kurve bekommen bei den sportlichen modellen und nun das .";-1
"ben";"ich kann nur sagen bmw weiter so .";1
"ben";"macht doch noch größere nieren dran ?";0
"ben";"is mir wurscht xp";-1
"ben";"komm bruno gib gas und laß die opels und audis hinter dir .";1
"ben";"zeig den anderen , das bmw ein geiles starkes auto isi .";1
"ben";"was ein auto *___*";1
"ben";"geil .";1
"ben";"es heißt ja nicht umsonst ""freude am fahren"" :)";1
"ben";"ach der bruno ist schon echt ein guter fahrer .";1
"ben";"wie heisst die frontschürze !";0
"ben";"auf der fähre übern rhein";0
"ben";"mit meinem e30 120km/h durch die fussgängerzone(nachts)";0
"ben";"1996 und nur 8 , 0l auf 100km :)";1
"ben";"wir sind im rahmen einer rallye von münchen durch 7 länder bis nach barcelona gefahren .";0
"ben";"ich habe den 325ix e30 und 525i e34 gehabt und beide hatten zylinderkopfdichtungsprobleme aufgrund überhitzung . irgendwann musstet ihr ja aus fehlern lernen . dafür war dieser motor bekannt .";0
"ben";"2001 fahren wir mindestens 3x im jahr nach bosnien und zurück (es sind knapp über 1 . 000km einfach) das ganze in ca .";0
"ben";"nebenbei fährt meine frau monatlich 1000 km in dir arbeit und zurück .";0
"ben";"knapp 4000km quer durch europa mit einem alten 525i baujahr 93 und selbstverständlich wieder zurück ;) hier der link mit bildern und videos von unserer rallye: :)";0
"ben";"mit mein e46 320d von schwarzwald nach giresun (schwarzermeer) ca .";0
"ben";"die weiteste reise war nach malaga in spanien .";0
"ben";"mit meinem 21 jahre jungen e30 touring 318i dieses jahr von ulm an die schöne ostsee , dort viel gefahren und insgesamt auf knapp über 3000km gekommen ohne mängel .";1
"ben";"freude am fahren ;)";1
"ben";"das waren noch bmw's mit zuverlässigkeit , nicht der müll den es heute gibt der gerade mal 5tkm schaft ohne notlauf !";-1
"ben";"und dann mit felgen die nie größer sind wie 17"" ?";0
"ben";"die neuen sind alle nur noch dreck !";-1
"ben";"der gute alte e36 , darauf kann man sich eben verlassen ! ";1
"ben";"mein erster bmw war 1991 ein e28 528i bj 1983 mit 320 000 km , erster motor , kompression 13 , 5 bar auf allen zylindern .";0
"ben";"sehr pinibeler wartung bei unserem bmw vertragshändler";-1
"ben";"231 ps .";0
"ben";"8l/100km .";0
"ben";"bmw <3";1
"ben";"mein traum bmw !";1
"ben";"abartig geil !";1
"ben";"hab ich vor 2 wochen bestellt , soll anfang november kommen .";0
"ben";"suuuuper teil .";1
"ben";"noch ein konzept ;)";0
"ben";"schwarz :)";0
"ben";"mein bestes";1
"ben";"geil !";1
"ben";"geil !";1
"ben";"fast so geil wie mein bmw";1
"ben";"ein bayerischer mistwagen und einfach nur scheisse !";-1
"ben";"ein performance e90 330i";0
"ben";"eine rakete !";1
"ben";"leider ein peugeot";-1
"ben";"meine frau";0
"ben";"einfach nur toll !";1
"ben";"der beste - e38 orientblaumetallic mit hellgrauem leder";1
"ben";"""freude am fahren "" :-)";1
"ben";"motorische überlegenheit , fahrspaß , heckantrieb , exklusives design";1
"ben";"ein x drive und geil";1
"ben";"scheiße";-1
"ben";"bald ein neuer :)";0
"ben";"ein kurvenjäger .";0
"ben";"das beste !";1
"ben";"ein turnschuh !";0
"ben";"mein arbeitsplatz";0
"ben";"zum glück kein audi  ^^";1
"ben";"vollkommenheit .";1
"ben";"geil .";1
"ben";"uiui , dermaßen gelungen , splendid !";1
"ben";":) noch nicht ;)";0
"ben";"eine droge :-)";1
"ben";"einzigartig";1
"ben";"ist die liebe meines lebens";1
"ben";"noch nicht vorhanden :(";-1
"ben";"verkauft !";0
"ben";"einzig .";0
"ben";"freude am fahren !";1
"ben";"der größte fehlkauf meines lebens !";-1
"ben";"leidenschaft";1
"ben";"ein bmw  .";0
"ben";"unglaublich , unvergleichbar .";1
"ben";"nur macken";-1
"ben";"mein bester freund: treu , zuverlässig und immer für einen da !";1
"ben";"spaß pur auf nur 2 rädern !";1
"ben";"aber ich liebe ihn :-)";1
"ben";"einfach unbeschreiblich";1
"ben";"das zuverlässigste gefährt der welt !";1
"ben";"535 gt - einfach genial";1
"ben";"tiefer , breiter , lauter .";0
"ben";"ein m 635 csi";0
"ben";"mein baay";1
"ben";"einfach unbeschreiblich";1
"ben";"nicht vorhanden , da zu teuer .";-1
"ben";"ein 120d cabrio und jeden cent wert .";1
"ben";"auch nur ein auto .";0
"ben";"es ist toll .";1
"ben";"der schönste";1
"ben";"eine symphonie für alle sinne !";1
"ben";"mein bmw ist nicht";-1
"ben";"im neuen 5er ;)";0
"ben";"natürlich im 7ner oda im neuen 6 gran coupe :-)";0
"ben";"neuer dreier oder sechser (oder im meinem guten alten e36)";0
"ben";"egal solange vorne bmw drauf steht .";0
"ben";"dies ist kein witz !";0
"ben";"datt cabrio wär nit schlecht .";1
"ben";"die würde ich au fmein auch nehmen";1
"ben";"schön schön .";1
"ben";"auf meinem 1er , einfach top !";1
"ben";"sieht gut aus !";1
"ben";"die !";0
"ben";"die hab ich sind geil";1
"ben";"edel !";1
"ben";"niemals würde ich mir solche felgen an mein auto machen .";-1
"ben";"geht immer .";1
"ben";"klassisch gut !";1
"ben";"das sind meine :)";0
"ben";"reißt einen aber nicht vom hocker !";-1
"ben";"ganz klar , , bmw"" , dass ist leicht zu übersetzen !";1
"ben";"einfach nur wow .";1
"ben";"unglaublich .";1
"ben";"mit m performance zubehör siehts um weitem besser aus .";1
"ben";"wann schafft es bmw endlich mal das dämliche schwert verfügbar zu machen ?";-1
"ben";"gefällt mir , van und bmw hab ich lange drauf gewartet .";1
"ben";"also hätte ich geld und auch kinder würde ich mir den sofort kaufen .";1
"ben";"denk an die automobilisten !";-1
"ben";"für immer unerreichbar";-1
"ben";"klasse geworden , obwohl ich ja große bedenken hatte .";1
"ben";"der eigentlch auf dem bild seinm sollte";-1
"ben";"go bruno !";1
"ben";"das ihr vorne mitfahren werdet , hatte ich fest auf dem schirm .";0
"ben";"ich glaub da bleibt dir keine zeit zum beten !";0
"ben";"cool , würde auch gerne mal fahren , naja , wenn der reifen bei 240 platzen würde , würde ich denken , fuck , aber ich würde cool bleiben und fals du dich nicht überschlägst , dann halte dein steuer , sonst wirds teuer spaaß ;)";-1
"ben";"es ist einfach ein wunderschönes auto .";1
"ben";"sie ist ein bmw 1er ♥";1
"ben";"der neue 5er ist wunderschön :3";1
"ben";":d 6er is einfach bombe !";1
"ben";"sieht richtig nice aus :)";1
"ben";"er ist einfach der könig unter den bmw's .";1
"ben";":-)  .  .  .  und der neue bmw 6er gran coupé ist auch ein gelungenes auto .";1
"ben";"ist und bleibt mein 89'er zetti in rot .";0
"ben";"gibt nichts schöneres !";1
"ben";"let´s go bruno .";1
"ben";"was ist das fuf ein bmw !";0
"ben";"nur der hsv";0
"ben";"musdorf auf die muswiese :-)";0
"ben";"nürnberg !";0
"ben";"in den bergen und kurven fahren";0
"ben";"berlin und dann nach ibiza mim flugzeug";0
"ben";"münchen aufs oktoberfest !";0
"ben";"österreich mit meinem z4 m roadster";0
"ben";"nach wolfsburg in die autostadt .";0
"ben";"nach dingolfing und den bmw machen zu dem was er ist @bmw dingolfing !";0
"ben";"nach hause";0
"ben";"es ist die schönste strecke und es gibt dort sehr gutes essen und wein .";1
"ben";"neumarkt , schotter verdienen $$ :d";-1
"ben";"deshalb haben autos die spaß machen sollen auch heckantrieb !";1
"ben";"heute nacht um mitternacht wird deine wahre liebe merken , dass sie/er dich liebt !";1
"ben";"etwas schönes wird morgen zwischen 13 - 16 uhr geschehen und zwar egal wo , im internet , außerhalb der schule , in der schule .";1
"ben";"einen b m w fährt man(n) selber und lässt sich nicht fahren ;)";1
"ben";"mir selbst oder enkel mario";0
"ben";"bei einem bmw lass ich niemanden ans steuer :d";0
"ben";"nur von mir .";0
"ben";"ich fahre ;)";0
"ben";"fahre lieber selber !";0
"ben";"definitiv von matthias malmedie die gesenkte sau :d";-1
"ben";"sabine schmitz auf der nordschleife bitte , selber fahren wär zwar was aber niemand fährt die schleife so geil wie sie";1
"ben";"von bruno natürlich ;-)";0
"ben";"trond espen seim oder natürlich bernd mayländer .";0
"ben";"von niemanden nur selbst fahren";0
"ben";"deiner mutter";-1
"ben";"na wenn da fahr ich schon selber !";1
"ben";"ich fahr selbst :)";0
"ben";"fahren lassen ?";0
"ben";"von meiner 4 jährigen tochter , wäre mal ein kick :-d";1
"ben";"lieber selber fahren ;)";1
"ben";"beifahrer ist langweilig";-1
"ben";"freude am selber fahren !";1
"ben";"heidi klum und a . b .";0
"ben";"the driver höchst persönlich ;) !";0
"ben";"walter .";0
"ben";"wenn einer weiß wen ich meine ;) der malmedie und schick kannst doch vergessen , walter ist der einzige der sowas richtig bewegen kann .";-1
"ben";"von meinem sohn .";0
"ben";"natürlich nur walter röhrl xd";0
"ben";"geil , geil , geil";1
"ben";"auf alle fälle matthias malmedie !";0
"ben";"ich selber";0
"ben";"dass ist nur das performanze paket sieht man an den felgen es ist kein m135i ;-)";0
"ben";"ich liebe dich sehr bruno";1
"ben";"das m6 cabrio natürlich !";0
"ben";"der x5 und der z1 :)";0
"ben";"der neue m5 in blau ♥";1
"ben";"eindeutig m5";0
"ben";"bin in fast allen schon gesessen aber nie im z4 leider :(";-1
"ben";"der 7er e65 !";0
"ben";"m3 oder m6";0
"ben";"wenn ich nicht an den wertverlust denke , mein 530";0
"ben";"und wenn ich mir einen neuen aussuchen dürfte: 6er gran coupe .";0
"ben";"der 530i special edition (e39) meiner eltern";0
"ben";"der 5er gt ;-)";0
"ben";"der 330i e46 mit smg";0
"ben";"alle würde ich sagen !";0
"ben";"egal , hauptsache bmw !";0
"ben";"der aktuelle m1 .";0
"ben";"das 3er cabrio und der z4";0
"ben";"bis auf den 7ner & x1&3 sind die gut :d";0
"ben";"nun tobias das wird leider nicht gehen wegen der fehlenden knautschzone (die helfen soll dass man ein frontcrash überlebt und gesetzlich vorgeschrieben ist) in der front :( , da ja beim isetta die türe dort ist";-1
"ben";"es stimmt das man in haarnadeln dadurch einwenig schneller ist aber der größe aspekt ist die sicherheit .";-1
"ben";"es liegt einfach daran , dass die dtm fahrer nicht driften können .";0
"ben";"daraus folgt , dass man weniger leistung auf die straße bekommt und man langsamer aus der kurve herausbeschleunigt .";-1
"ben";"perfekt wären bremsen von ""stoptec"" .";1
"ben";"wirklich dämlich ist dass ich die cer . compounds nicht für meinen m5 bestellen konnte .";-1
"ben";"hell aber mit dunklem holz  ^^";0
"ben";"dunkel";0
"ben";"das ist gutt .";1
"ben";"dunkel !";0
"ben";"dunkel";0
"ben";"wer weiss , wie speckig-verwohnt das helle interieur nach 100 . 000km aussieht , nimmt automatisch dunkel .";-1
"ben";"schön beige !";1
"ben";"nur dunkel , das helle ist nicht bmw like";-1
"ben";"beide";0
"ben";"edler :)";1
"ben";"dunkel- .  .  .  .  .";0
"ben";"dies verstärkt einfach seine sportlichkeit .";1
"ben";"hell , aber weis !";0
"ben";"dunkel .";0
"ben";"dunkel !";0
"ben";"dunkel aber a säule und himmel auch";0
"ben";"dunkel wegen der pflege aber hell ist einfach luxuriös .";1
"ben";"kommt drauf an welche aussenfarbe es hat  ^^";0
"ben";"dunkel";0
"ben";"dunkel";0
"ben";"dunkel natürlich !";0
"ben";"dunkel";0
"ben";"hell ist besser und auch pflegeleichter , weil das von hausaus besser impregniert ist !";1
"ben";"dunkel";0
"ben";"hell ist immer am besten";1
"ben";"hell grauenvoll !";0
"ben";"dunkel , ist einfach angenehmer für die augen .";1
"ben";"egal , beides ist chic - hauptsache: ""bmw"" *-*";1
"ben";"dunkel";0
"ben";"ganz klar dunkel !";0
"ben";"himmel muss aber auch schwarz sein .";0
"ben";"immer hell !";0
"ben";"sonst hell";0
"ben";"dunkel natürlich";0
"ben";"ist unsere solitude , ganz schön frech !";-1
"ben";"wers holt , hats gepumt ;)";-1
"ben";"unvergesslich !";1
"ben";"example- midnightrun";0
"ben";"wenn man ihn jeden gang in begrenzer hoch dreht :d hahaha";1
"ben";"das habe ich kurz vor dem kauf und später ausgiebig beim fahren meines 325ci gehört :-)";1
"ben";"der beste sound den es gibt !";1
"ben";"ein toyota mr2 hat heckantrieb .";0
"ben";"feddich";0
"ben";"eivis und das auto hat die richtige farbe: rot !";1
"ben";"legendär ;) sooo einen hätte ich zu gerne !";1
"ben";"ich hatte einen 2002 tii und würde sofort wieder einen nehmen und auch nie mehr hergeben .";1
"ben";"man lernt nie aus ! ";0
"ben";"und warum bauen sie heut keine turbos oder kompressoren ein ?";-1
"ben";"die straßenlage ist legendär :-)";1
"ben";"auch wegen so sachen wie dem im rückspiegel lesbaren ""turbo"" .  ^^";0
"ben";":-) viel viel interessanter ist das von bmw gefertigte bmw 003 a-1 , das würde ich hier auch gerne einmal genannt haben .";1
"ben";"der war orange ;-)";0
"ben";"bmw baut eben die besten auto's .";1
"ben";"bmw buch macht' möglich !";1
"ben";"330d ist der beste !";1
"ben";"design , dynamik u natürlich der überlegene r6 diesel !";1
"ben";"der dreier bmw touring ist müll da geht noch nicht mal's ein kinderwagen im kofferraum und das für nen kombi respekt";-1
"ben";"da werden wohl einige zum 20i greifen und nach der garantiezeit zum tuner gehen .";0
"ben";"der 320i ed ist sogar nur ein 1 . 6 turbo .";0
"ben";"neues soziales netzwerk";0
"ben";"jedes !";0
"ben";"das wird wohl mein nächster :-)";1
"ben";"halloooo !";0
"ben";"es ist ein bmw !";0
"ben";"der kann gar nicht versagen !";-1
"ben";"es wäre eine sensation !";1
"ben";"bruno du machst das schon viel glück !";1
"ben";"ich drück live die daumen für bruno :) goo bmw";1
"ben";"klar er macht das  .";0
"ben";"auf jeden fall";1
"ben";"drücke die daumen !";1
"ben";"ihr habt es verdient .";1
"ben";"* wer nicht auf 'gefallt mir' drückt ist schwul .";-1
"ben";"nichts lauerstellung vollgas ist gefragt sonst wird es wieder nichts";-1
"ben";"jetzt ist der stern fällig";-1
"ben";"gib alles bruno !";1
"ben";"go bruno wir glauben an dich du schafst es wie stehen alle hinter dir";1
"ben";"geiles rennen !";1
"ben";"am ende wird abgerechnet .";0
"ben";"1tes jahr und der titel";0
"ben";"bruno wir lieben dich";1
"ben";"glückwunsch :)  .";1
"ben";"glückwunsch !";1
"ben";"herzlichen glückwunsch , super job bruno .";1
"ben";"gratulation bmw ihr habt die sensation perfekt gemacht !";1
"ben";"herzlichen glückwunsch .";1
"ben";"als hamilton noch den massa in der letzten runde den wm titel abnahm !";-1
"ben";"herzlich glückwunsch";1
"ben";"hammer geil bruno weiter so und alle von bmw ist seit die besten";1
"ben";"herzlichen glūckwunsch für bruno und bmw !";1
"ben";"mein gott war das spannend , alles richtig gemacht !";1
"ben";"danke bmw , danke bruno !";1
"ben";"super bmw !";1
"ben";"nur noch geil !";1
"ben";"team und markenmeister , dank bruno !";1
"ben";"glückwunsch an bruno und bmw .";1
"ben";"super leistung glückwunsch bruno und das bmw team";1
"ben";"und warum ?";0
"ben";"weil sie es können";0
"ben";"jungs ihr seit der hammer !";1
"ben";"richtig klasse saison !";1
"ben";"riesen erfolg !";1
"ben";"große klasse-wir sind stolz auf euch !";1
"ben";"geil !";1
"ben";"bmw eben .";0
"ben";"geil geil geil";1
"ben";"seeehr geil !";1
"ben";"gratulation einfach großartig .";1
"ben";"bmw jetzt bitte eine e92 m3 dtm edition !";0
"ben";"einfach spitze :-)";1
"ben";"e92 dtm *-*";1
"ben";"das weltmeister auto";1
"ben";"so soll es sein .";1
"ben";"endlich ein mann und ein auto die es beide verdient haben  .";1
"ben";"bruno spengler , bmw , bester fahrer , bestes team , bestes auto , besonders schnell ,  .  .  .  .  .  fählt da was auf !";1
"ben";"nach so lange zeit wieder in der dtm und gleich der sieg .";1
"ben";"glückwunsch bruno , das beweisst , dass auto und fahrer passen .";1
"ben";"kann man nur gratulieren :)";1
"ben";"glückwunsch aus dem bmw-werk -regensburg du hast eine super-saison gefahren .";1
"ben";"ihr seid einfach spitze .  )))";1
"ben";"das gute alte m is wieder da :-)";1
"ben";"ganz klar bmw";1
"ben";"bmw hat eben autos und keine kutschen";1
"ben";"bist echt ein guter fahrer .";1
"ben";"i/m champion , i/m happy , i/m proud .";1
"ben";"weder noch , ich bin so wie ich bin , ich liebe meinen 3er bmw und den geb ich nur über meine leiche wieder her , so viele missgönnen mir meine leiche !";1
"ben";"ganz klar der m power typ .";0
"ben";"mit ner rückbank voller schöner fraun :-)";1
"ben";"dass ich keinen bmw brauche , wenn es eine schöne warme sommernacht ist !";0
"ben";"der erste sommer mit dem eignen cabrio (e93)";1
"ben";"heute nacht";0
"ben";"einmal bmw immer bmw";1
"ben";"habe gemakkte die liebe mit meine freundin auf die lederne rücksitz von die 3er bmw in eine warme sommernacht auf eine feldweg !";1
"ben";"mit dem zetti oben ohne .";0
"ben";"mit meinem alten e36 in nordfrankreich anner küste beim sonnenuntergang";0
"ben";"was ist das für eine farbe ?";0
"ben";"meine traumauto .";1
"ben";"so leid es mir tut: den kann man sich ja nicht mal mehr schönsaufen .";-1
"ben";"so muß traumwagen .";1
"ben";"passend zu halloween .";0
"ben";"und die guten /m carbon-keramik-bremsanlage erst !";1
"ben";"gelungen";1
"ben";"schaut beschissen aus";-1
"ben";"die besten auto";1
"ben";"warum bleiben solche autos immer nur konzepte !";-1
"ben";"kauf ich :)";1
"ben";"da kannste aber oft fahren ^^ emotional ?";0
"ben";"mischung aus x6 und der vorherigen a-klasse von mercedes";0
"ben";"bmw muss man sich leisten können und dazu gehören die guten alten reihen .";0
"ben";"ein 3-zylinder frontantrieb ?";0
"ben";"geht garnicht !";-1
"ben";"dass es ehemalige 3er kunden sind bezweifle ich .";-1
"ben";"burak trip aber ist halt bmw ;)";0
"ben";"eine b-klasse mit einem touran gekreuzt und vorne eine niere drangeflanscht ?";-1
"ben";"und ich dachte immer nur mercedes kriegt solchen müll hin .";-1
"ben";"sieht aus wie neue a-klasse , nur von bmw :d";-1
"ben";"sieht aus wie die neu a klasse nur net so geil !";-1
"ben";"von 2 , 5liter benzin leider auf 2 , 0liter benziner /";-1
"ben";"einen 6 . 0 v12 benziner";0
"ben";"z4m .";0
"ben";"z3 , 3 liter , 231 ps - 6 zylinder .";0
"ben";"leider net in meinem , aber in dem von meinem vater , 2003er bmw 520i e39 , 2 , 2l 170ps m54b22 ;d laufruhig , schöner sauger und absolut robust bei regelmäßiger wartung :) ein motor für die ewigkeit , meiner meinung nach der beste motor den bmw je gebaut hat ;d";1
"ben";"x1: 2 , 0 d - 4 zylinderchen - spritzig und macht spaß :)";1
"ben";"immer 6 zylinder in reihe geschaltet !";1
"ben";"n47 schön sparsam .";1
"ben";"v10 im e60 .";0
"ben";"zum ersten mal leider kein r6 mehr :-( 520d e61";-1
"ben";"ein kaputter - . -";-1
"ben";"nur schade das ihr sowas nicht mehr baut !";-1
"ben";"viele lieben zu recht den r6 von bmw .";1
"ben";"eines von alpina !";0
"ben";"da bringt man den kiefer nicht mehr zu .";-1
"ben";".  .  . lol";0
"ben";"motorschaden :-(";-1
"ben";"ein motor !";0
"ben";"523 mit 190 ps wollend";0
"ben";"genau das richtige .";1
"ben";"also meins schlägt nicht !";-1
"ben";"mein eigenes !";1
"ben";"sechs zylinder in reihe natürlich";0
"ben";"bmw ist bekannt als kabel brenner ;)";-1
"ben";"m20 und m50 , 320i und 525eta .";0
"ben";"unkaputtbar :)";1
"ben";"keine kanone aber laufruhig und sparsam .";0
"ben";"und des weiteren gilt: entweder 6 zylinder oder laufen !";0
"ben";"des is ausreichend und für den anderen spaß gibts 'ne bmw auf 2 rädern ;-)";1
"ben";"2 . 8 er von 1999 im z3 coupé";0
"ben";"genau der der da abgebildet ist";0
"ben";"m52b28 mit m50b25 ansaugbrücke im e39";0
"ben";"ein toller motor .";1
"ben";"schade , dass die sauger bei bmw so nach und nach aussterben .";-1
"ben";"der gefällt mir .";1
"ben";"super geiles auto !";1
"ben";"ein traum !";1
"ben";"einfach nur schön und unerreichbar :)";1
"ben";"sehr schönes auto aber mit dem geld nehme ich eher einen m1";1
"ben";"obwohl der z4 deutlcih jünger ist - z8 ist einzigartig in der form .";1
"ben";"nach dem 507 :)";0
"ben";"einmal bmw immer bmw z8";1
"ben";"jetzt fährt er wieder britische wagen und das ist auch gut so .";1
"ben";"genau so schön wie am anfang der z1 .";1
"ben";"wer würde sich verdammt nochmal nicht mit nem z8 zufrieden geben ?";0
"ben";"und in jedem popligen 3er cabrio kann man das dach völlig versenken und bei einem z8 ""neupreis"" 230000€ geht es nicht !";-1
"ben";"eines der schönsten autos die je gebaut wurden !";1
